"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"101" -0.0616168592004992 0.0483481481719111 -0.0104713108365718 0.0854856305604819 0.019342510224032 -0.00432276873773506 -0.00437906361395641 0.00479547605344818 -0.0155832292737609 0.0261580039788517
"102" -0.0587092648898505 0.00304832866727104 -0.0254156285577876 0.00225225807085049 -0.296898592972965 0.00740516131976502 -0.0240262569244641 -0.00611067665700581 -0.01064271134854 0.0352791652014915
"103" -0.0467894151272406 -0.081286401066809 0.0659137526464593 0.0237708081731978 -0.0139792291484979 -0.011647494336499 0.104999712477263 -0.101558644268379 0.0512096258077664 0.0211175281233897
"104" -0.0485648887230803 -0.0749541058980936 0.0748359704446961 0.0214240463303848 0.000216703144468888 -0.0109663094876927 0.0230510635922693 -0.0968217813499236 0.0693549658709329 0.0305362016058974
"105" -0.0619608825224833 0.0256877226703927 0.0128180756952881 -0.0605889452890529 -0.0021287400093767 -0.0415680087250184 -0.0259165849829169 -0.00211202292915895 0.0813895891733615 -0.0634905236721576
"106" -0.0626474411314973 0.0315273831771261 0.0134005834943176 -0.0618312039123141 -0.0127953180691739 -0.00664235340219526 -0.018005757597947 0.016585580881341 0.0710572610296378 -0.0546966425359372
"107" -0.0479503408327542 -0.0781041875123095 0.0137552664376398 0.00845075638750117 0.00393393765548938 0.0232478754760522 0.248747943739523 -0.039594412002968 -0.236764244709381 -0.232323124945797
"108" -0.0477135739673998 -0.0790405392325001 0.0157876588225233 0.00941842399423507 0.00866666111474832 0.0228124225937536 0.254131638582701 -0.0397440304870644 -0.258897123464694 -0.244143057983348
"109" -0.0473754081203966 -0.0823998744490043 0.0900395183710771 0.0275973924439806 0.00249741472855815 0.00743018375268044 -0.00143628195104747 -0.0126572788739569 0.0370032737308715 0.00065398102168129
"110" -0.0626190217364775 0.0326845583337027 0.0101152101327379 -0.0754294089483684 0.00478273145115336 -0.103090771407259 -0.0081239554132519 0.0324514785619189 0.00711579702992412 -0.029920122622313
"111" -0.0631118248151714 0.034237404833699 0.0210837349222476 -0.0907812309863699 0.0147800822848811 0.11392821887342 0.017582821256868 -0.0307376270837977 -0.0343532597859742 0.0329718256729455
"112" -0.0631047882934308 0.0329953673002079 0.014166899183291 -0.0758908583759625 0.0150265896261211 -0.114683792178255 -0.00100807481345295 0.0304667901787779 -0.0202820726564259 0.000547184007128241
"113" -0.0620884954943789 0.0483980136547783 -0.011968427207037 0.0775025641623186 0.0304014663359003 0.00613084615614003 0.00163722866442448 -0.0010932938862244 -0.016562983679292 0.0255651358008138
"114" -0.0503379289888144 -0.0737661654920695 -0.0631092920495309 -0.0103583465944263 0.0336980885398168 -0.0281546004307133 -0.156897260671429 -0.157761832848115 -0.0598379335597747 -0.0733088728221075
"115" -0.0617848390231468 0.0494312838564993 -0.0163030043131768 0.102597510811262 0.0171645319353491 0.00575842435075703 1.88119819280067e-05 0.00145511209444843 -0.0096704015520273 0.0114867067979691
"116" -0.0615494876026924 0.0507225885216584 -0.0152944616040805 0.102268237463428 0.0226127950590488 0.0051471421475624 -0.00241982069078495 0.000233265878777591 -0.0530245203949556 0.073590157316793
"117" -0.0635336477343329 0.0370057699790017 0.0162128992131216 -0.0893664147476102 0.022148035247192 0.0357255072636907 -0.0130895133941367 0.00819545990971588 0.0295616170091234 -0.033019802693687
"118" -0.0625187477937534 0.0448523602104323 -0.00775365773260364 0.0439508245332833 -0.000679469030605187 0.0440397481577855 0.00266686377358125 -0.00829015466399725 0.0179537477659524 -0.0129472149194007
"119" -0.063381348091185 0.0352373165498495 0.0207381124325817 -0.093768110795103 0.0175327280488144 0.119296570893625 0.00980552541351785 -0.0343195604225494 -0.0429356980796766 0.0500234268530499
"120" -0.0615301765011603 0.0495682455447926 -0.0123887578866131 0.094202156106793 0.0289243078479099 0.00916115386008741 -0.003841635535951 -0.00326062735186897 -0.0345448009974809 0.0524130386975618
"121" -0.0618638769209374 0.0353116829193774 0.017475713265729 -0.05747771950977 0.0268812198345022 -0.175127080844587 0.013951510464893 0.0272132236778946 -0.0522480127957522 0.0477366816294455
"122" -0.0628019457515481 0.0316559866750984 0.0119801325025207 -0.0714248159880814 0.00548541942317673 -0.128360800962865 -0.00353280500892485 0.020756927270322 -0.0301634428699049 -0.00343937647691488
"123" -0.0475931631993288 -0.083811021871661 0.0946578755103793 0.0274671364863585 -0.00346924100365496 0.00495827466858852 -0.01748446469793 0.020740658972154 0.000603409650781356 0.00139019641513368
"124" -0.0622706786386373 0.0336348880005092 0.0162238378592412 -0.0762329888025626 0.00594724410304895 -0.17141346168639 0.0148992360674184 0.0194233452936537 -0.036921692044013 0.0358907556397858
"125" -0.0587352270198108 0.0031157516991612 -0.0246943879188477 -0.00438233543495652 -0.31901656066644 0.0145690295068593 -0.0388272626878745 -0.0114745903944835 -0.0275995943496344 0.0298839629322385
"126" -0.0621790696983424 0.0477983746805495 -0.0130604332018318 0.0840966615206843 0.0094815963275037 0.00387029216837012 -0.00510941411519713 0.00637473242102847 0.0142110721532197 -0.0260867964803966
"127" -0.0626182606471547 0.0343163231827879 0.0101910181427637 -0.0606824607474659 -0.0158818851818032 -0.0133677466587144 -0.0316011566906859 0.021821163974073 0.15180850295555 -0.105342825034824
"128" -0.0629578478995491 0.0333633098363901 0.0154193646511561 -0.0884493486940433 0.0307129102038128 0.0518238416290231 0.00010521688878719 0.01685217948122 0.0444230148191095 -0.0294592928858047
"129" -0.0611390103141838 0.0191130890098337 -0.00622976476904444 -0.0510470576671348 -0.0166195069555024 -0.146089805543578 -0.00578769360601772 0.0186198639175094 -0.0437415342547349 -0.00217221660466441
"130" -0.063186568810428 0.0332911138440979 0.0136818689899102 -0.0822779087192138 0.00980645936613323 -0.0193372807332931 -0.00769621872658441 0.0132510622562971 0.000928878368528912 -0.0183945778012695
"131" -0.0473649525130469 -0.0767679679029247 -0.101186643280454 -0.00883827966366943 -0.00339531925865491 0.0280215536757937 0.126256216438033 0.11600473803548 0.0205889111174227 -0.0108373956784902
"132" -0.062569838092742 0.0351639526230478 0.0108424113491389 -0.0733932736375392 -0.00765939594919182 0.0220970797045428 -0.0199496515505818 0.0168629447295526 0.118025826459341 -0.105308116200761
"133" -0.0633992516451845 0.0362967983772774 0.0175129128944841 -0.0900296601860059 0.0247465081754867 0.0585147054202072 -0.00683798650487352 0.00785824564623593 0.0178691976561572 -0.0206143552576238
"134" -0.0478493953852543 -0.0815065142955797 0.0953521305609917 0.0254998262340697 0.00990623250752532 0.0154535505249477 -0.0256361270889522 0.0608051123124798 -0.0443328918445958 -0.00987678452944274
"135" -0.062876231053688 0.0445031561440616 -0.00730927547246233 0.0397520598878184 0.0230913559220414 -0.00300633764029589 0.0109090275452055 0.000751661349371485 0.0615973783245873 -0.0611231840470038
"136" -0.0481041677482375 -0.0788708915378234 0.0167591417002918 0.0102412923471727 0.00825881487875571 0.0213719996595903 0.24690996460901 -0.0386017882094763 -0.253450177234466 -0.236057829796115
"137" -0.0462038281269779 -0.0815383173673683 0.0736265359937817 0.0219122201305789 -0.00521566962545275 -0.0353325986077229 0.10636240666816 -0.183135192646896 0.133948529635752 0.0768205891212755
"138" -0.0477693140242238 -0.0824421052796504 0.0960120735661602 0.025950742187462 -0.00273575830713169 0.00233504615562568 0.0119091153013175 -0.0091624603357668 0.0126909148799331 -0.0155568149696363
"139" -0.0472825560001813 -0.0849612062102331 0.105857541580743 0.0267018777217063 0.0105659445674756 0.0198354366936973 -0.0759909651441109 0.0856697314434445 -0.0376390847843827 -0.0045969045222497
"140" -0.0625002363630797 0.0467071172949374 -0.00855155455438037 0.0507152671656173 0.0233604493620658 0.0130907069790623 0.0134665954797359 -0.0151920513346578 -0.0116900394608402 0.0320393102494492
"141" -0.0611860793094967 0.028467095559382 0.015587512812382 -0.0210434544314575 -0.00624601839131491 -0.0224536324436191 0.00105773761219587 0.0419105019817576 0.133131519551088 -0.099300576555353
"142" -0.0634415171648134 0.0365550754747749 0.0181569586414173 -0.0931895121406462 0.0188058345766437 0.127955647929244 0.00657069626632228 -0.031234389964118 -0.042351738089097 0.059274566168757
"143" -0.0630703851382205 0.0349070202249762 0.0180875966642101 -0.078143785523215 0.0210423162428517 0.0181403560373534 0.0063117527896977 -0.0065544461719298 -0.014516552265208 0.0165908057278617
"144" -0.0619281557279327 0.0311045178824538 0.0187623788629986 -0.0829210085562035 0.00794783668257702 -0.181854867819944 0.0156387331349293 0.0281554549612996 -0.0449050800542641 0.0344066277083806
